0.04221	0.999101	0.0421971	4.69	-0.0223871
0.0423	0.999097	0.042287	4.7	-0.0123887
0.04239	0.999093	0.042377	4.71	-0.00238898
0.04248	0.999089	0.0424669	4.72	0.00761095
0.04257	0.999084	0.0425568	4.73	0.0176101
0.04266	0.99908	0.0426467	4.74	0.0276075
0.04275	0.999076	0.0427366	4.75	0.0376022
0.04284	0.999072	0.0428265	4.76	0.047593
0.04293	0.999068	0.0429165	4.77	0.0575792
0.04302	0.999064	0.0430064	4.78	0.0675595
0.04311	0.99906	0.0430963	4.79	0.0775331
0.0432	0.999056	0.0431862	4.8	0.087499
0.04329	0.999052	0.0432761	4.81	0.0974561
0.04338	0.999048	0.043366	4.82	0.107403
0.04347	0.999044	0.043456	4.83	0.11734
0.04356	0.99904	0.0435459	4.84	0.127265
0.04365	0.999036	0.0436358	4.85	0.137177
0.04374	0.999032	0.0437257	4.86	0.147076
0.04383	0.999028	0.0438156	4.87	0.156959
0.04392	0.999024	0.0439055	4.88	0.166827
0.04401	0.99902	0.0439954	4.89	0.176679
0.0441	0.999016	0.0440853	4.9	0.186512
0.04419	0.999012	0.0441753	4.91	0.196327
0.04428	0.999008	0.0442652	4.92	0.206123
0.04437	0.999004	0.0443551	4.93	0.215898
0.04446	0.998999	0.044445	4.94	0.225651
0.04455	0.998995	0.0445349	4.95	0.235381
0.04464	0.998991	0.0446248	4.96	0.245089
0.04473	0.998987	0.0447147	4.97	0.254771
0.04482	0.998983	0.0448046	4.98	0.264428
0.04491	0.998979	0.0448945	4.99	0.274059
0.045	0.998975	0.0449844	5	0.283662
0.04509	0.998971	0.0450743	5.01	0.293237
0.04518	0.998967	0.0451643	5.02	0.302783
0.04527	0.998963	0.0452542	5.03	0.312298
0.04536	0.998959	0.0453441	5.04	0.321782
0.04545	0.998955	0.045434	5.05	0.331234
0.04554	0.998951	0.0455239	5.06	0.340653
0.04563	0.998947	0.0456138	5.07	0.350037
0.04572	0.998943	0.0457037	5.08	0.359387
0.04581	0.998939	0.0457936	5.09	0.368701
0.0459	0.998935	0.0458835	5.1	0.377978
0.04599	0.998931	0.0459734	5.11	0.387217
0.04608	0.998927	0.0460633	5.12	0.396417
0.04617	0.998923	0.0461532	5.13	0.405578
0.04626	0.998919	0.0462431	5.14	0.414698
0.04635	0.998914	0.046333	5.15	0.423777
0.04644	0.99891	0.0464229	5.16	0.432813
0.04653	0.998906	0.0465128	5.17	0.441806
0.04662	0.998902	0.0466027	5.18	0.450755
0.04671	0.998898	0.0466926	5.19	0.459659
0.0468	0.998894	0.0467825	5.2	0.468517
0.04689	0.99889	0.0468724	5.21	0.477328
0.04698	0.998886	0.0469623	5.22	0.486091
0.04707	0.998882	0.0470522	5.23	0.494806
0.04716	0.998878	0.0471421	5.24	0.503471
0.04725	0.998874	0.047232	5.25	0.512085
0.04734	0.99887	0.0473219	5.26	0.520649
0.04743	0.998866	0.0474118	5.27	0.529161
0.04752	0.998862	0.0475017	5.28	0.537619
0.04761	0.998858	0.0475916	5.29	0.546024
0.0477	0.998854	0.0476815	5.3	0.554374
0.04779	0.99885	0.0477714	5.31	0.562669
0.04788	0.998846	0.0478613	5.32	0.570908
0.04797	0.998842	0.0479512	5.33	0.579089
0.04806	0.998838	0.0480411	5.34	0.587213
0.04815	0.998833	0.048131	5.35	0.595278
0.04824	0.998829	0.0482209	5.36	0.603283
0.04833	0.998825	0.0483108	5.37	0.611228
0.04842	0.998821	0.0484007	5.38	0.619112
0.04851	0.998817	0.0484906	5.39	0.626934
0.0486	0.998813	0.0485805	5.4	0.634693
0.04869	0.998809	0.0486704	5.41	0.642389
0.04878	0.998805	0.0487602	5.42	0.65002
0.04887	0.998801	0.0488501	5.43	0.657587
0.04896	0.998797	0.04894	5.44	0.665088
0.04905	0.998793	0.0490299	5.45	0.672522
0.04914	0.998789	0.0491198	5.46	0.679889
0.04923	0.998785	0.0492097	5.47	0.687188
0.04932	0.998781	0.0492996	5.48	0.694418
